# UD, ID
9.119999999999999635e-03,0.000000000000000000e+00
4.429999999999999910e-02,0.000000000000000000e+00
8.342399999999999816e-02,0.000000000000000000e+00
1.226720000000000033e-01,0.000000000000000000e+00
1.609939999999999982e-01,0.000000000000000000e+00
2.004190000000000138e-01,0.000000000000000000e+00
2.392340000000000022e-01,0.000000000000000000e+00
2.784969999999999946e-01,0.000000000000000000e+00
3.167349999999999888e-01,0.000000000000000000e+00
3.559479999999999866e-01,0.000000000000000000e+00
3.954090000000000105e-01,0.000000000000000000e+00
4.353430000000000355e-01,1.862197392923649977e-08
4.716190000000000104e-01,1.266294227188081860e-05
4.994069999999999898e-01,5.494972067039105806e-05
5.220650000000000013e-01,1.158994413407821264e-04
5.425659999999999927e-01,1.875940409683426438e-04
5.592920000000000114e-01,2.718584729981378205e-04
5.726020000000000554e-01,3.682532588454376235e-04
5.837919999999999776e-01,4.708826815642457920e-04
5.901830000000000132e-01,5.872253258845437727e-04
6.025009999999999533e-01,6.940409683426442856e-04
6.104300000000000281e-01,8.103128491620112048e-04
6.165779999999999594e-01,9.326666666666667133e-04
6.217740000000000489e-01,1.055445065176908699e-03
6.287300000000000111e-01,1.180063314711359262e-03
6.341029999999999722e-01,1.305970204841713301e-03
6.389650000000000052e-01,1.433337057728119182e-03
6.432410000000000627e-01,1.564067039106145120e-03
6.451900000000000412e-01,1.702338919925512140e-03
6.504680000000000462e-01,1.830242085661080162e-03
6.486840000000000384e-01,1.972193668528863901e-03
6.581940000000000568e-01,2.095206703910614757e-03
6.607860000000000955e-01,2.232007448789571739e-03
6.628119999999999568e-01,2.369605214152700236e-03
6.660280000000000644e-01,2.502908752327746844e-03
6.691990000000000993e-01,2.638037243947858202e-03
6.721279999999999477e-01,2.772271880819366860e-03
6.743739999999999180e-01,2.908912476722532586e-03
6.765479999999999272e-01,3.047433891992551002e-03
6.798190000000000621e-01,3.181880819366852790e-03
6.811850000000000405e-01,3.323545623836126651e-03
6.840180000000000149e-01,3.458607076350093176e-03
6.862729999999999109e-01,3.599020484171322042e-03
6.868549999999999933e-01,3.743985102420856973e-03
6.883179999999999854e-01,3.880756052141527603e-03
6.910050000000000914e-01,4.022640595903165424e-03
6.941420000000000368e-01,4.153221601489757650e-03
6.962040000000000450e-01,4.291351955307262656e-03
6.967309999999999892e-01,4.435109869646182770e-03
6.979900000000001103e-01,4.581411545623835686e-03
7.007109999999998617e-01,4.711672253258845401e-03
7.023619999999999308e-01,4.852607076350093883e-03
7.030600000000002403e-01,4.993612662942271095e-03
7.045380000000001086e-01,5.135649906890130643e-03
7.063440000000000829e-01,5.279482309124766855e-03
7.081530000000000324e-01,5.417031657355679541e-03
7.093710000000001958e-01,5.555191806331470465e-03
7.103650000000001352e-01,5.699981378026071181e-03
7.110559999999999103e-01,5.841024208566107309e-03
7.121519999999998962e-01,5.981635009310986781e-03
7.086540000000001172e-01,6.121541899441341160e-03
7.151030000000000442e-01,6.264115456238361114e-03
7.167970000000001285e-01,6.403824953445064888e-03
7.137409999999999588e-01,6.544700186219739799e-03
7.184280000000000665e-01,6.692797020484171112e-03
7.188479999999999315e-01,6.834394785847300140e-03
7.188879999999999715e-01,6.986759776536313055e-03
7.223100000000000076e-01,7.116942271880819307e-03
7.235710000000001862e-01,7.257713221601489600e-03
7.244789999999998731e-01,7.401050279329609086e-03
7.237300000000002065e-01,7.540975791433891622e-03
7.247729999999998896e-01,7.675117318435754725e-03
7.269830000000001569e-01,7.828018621973929780e-03
7.283960000000000434e-01,7.968886405959031694e-03
7.271690000000003984e-01,8.119467411545623972e-03
7.299950000000001715e-01,8.254301675977652672e-03
7.283849999999998381e-01,8.404175046554935094e-03
7.314780000000000726e-01,8.540193668528863954e-03
7.323360000000000980e-01,8.677448789571695284e-03
7.335180000000001144e-01,8.826137802607075811e-03
7.347550000000002690e-01,8.967251396648043271e-03
7.301769999999998539e-01,9.105716945996275916e-03
7.337800000000003209e-01,9.270916201117317818e-03
7.375430000000000597e-01,9.397847299813778810e-03
7.376500000000003610e-01,9.543106145251396832e-03
7.399610000000000909e-01,9.688547486033519465e-03
7.407530000000002168e-01,9.828513966480446548e-03
7.414609999999997036e-01,9.983839851024208997e-03
7.426530000000002296e-01,1.011517318435754126e-02
7.381310000000000926e-01,1.025065176908752235e-02
7.440340000000000842e-01,1.040267783985102459e-02
7.459210000000000562e-01,1.054213407821229069e-02
7.413729999999998377e-01,1.070366108007448844e-02
7.474330000000000140e-01,1.082880819366852966e-02
7.488379999999996706e-01,1.097054003724394836e-02
7.496619999999998285e-01,1.111535940409683412e-02
7.496039999999997150e-01,1.125555679702048423e-02
