# UD, ID
0.000000000000000000e+00,0.000000000000000000e+00
1.898000000000000381e-03,1.121601489757914302e-04
5.090300000000000380e-02,1.682122905027932838e-04
1.193199999999999816e-02,3.645102420856610520e-04
3.513599999999998669e-02,4.484581005586592132e-04
2.783800000000000163e-02,5.609534450651768728e-04
-6.170000000000064322e-04,7.010577281191806643e-04
1.349100000000000299e-02,7.852364990689012511e-04
-4.187000000000001831e-02,1.025761638733705934e-03
-4.289799999999999169e-02,1.080744878957169437e-03
-7.257799999999997587e-02,1.276368715083798762e-03
-4.856900000000002882e-02,1.374454376163873484e-03
-4.786000000000012466e-03,1.654752327746741207e-03
-1.602999999999998870e-02,1.696450651769087440e-03
6.479999999999985771e-03,1.733430167597765307e-03
-2.244299999999999073e-02,1.823214152700186131e-03
2.310400000000001342e-02,1.994986964618249235e-03
7.900000000000007017e-02,2.229586592178770844e-03
9.930600000000000538e-02,2.341512104283054001e-03
1.086509999999999421e-01,2.340994413407821318e-03
1.278569999999999984e-01,2.439903165735567842e-03
1.166139999999999954e-01,2.482096834264431885e-03
1.435659999999999714e-01,2.518934823091247520e-03
1.090519999999999268e-01,2.648156424581005804e-03
9.679600000000010418e-02,2.692949720670391022e-03
4.393599999999997507e-02,2.957858472998137894e-03
2.652300000000007429e-02,3.056998137802607006e-03
7.096999999999997755e-02,3.045065176908752416e-03
6.489700000000009350e-02,3.084517690875232619e-03
3.483400000000003160e-02,3.196394785847299965e-03
3.472000000000030617e-03,3.449582867783984944e-03
1.297160000000000535e-01,3.490692737430167378e-03
1.549049999999999594e-01,3.533545623836126335e-03
1.704239999999999089e-01,3.561013035381750506e-03
1.668650000000000411e-01,3.659668528864059352e-03
1.454590000000000050e-01,3.841612662942272150e-03
1.674720000000000653e-01,3.948197392923649858e-03
1.887409999999998256e-01,4.106685288640596343e-03
1.883200000000000429e-01,4.261575418994413902e-03
1.514580000000000926e-01,4.416037243947857835e-03
1.957789999999999253e-01,4.472856610800744932e-03
2.642480000000000384e-01,4.473765363128491893e-03
2.528220000000001022e-01,4.584465549348230341e-03
3.071669999999999678e-01,4.654681564245809720e-03
2.627199999999998425e-01,4.837549348230912871e-03
2.836769999999999570e-01,4.878834264432030388e-03
2.585340000000000416e-01,5.092059590316573743e-03
2.838000000000000522e-01,5.134551210428305208e-03
2.678400000000000780e-01,5.212089385474859976e-03
2.451099999999999390e-01,5.348968342644320854e-03
1.969250000000000167e-01,5.613385474860335331e-03
2.622089999999999144e-01,5.540662942271881199e-03
3.257140000000000590e-01,5.610782122905027224e-03
3.335999999999998966e-01,5.787165735567970613e-03
2.697130000000000916e-01,6.212357541899441067e-03
3.184899999999999398e-01,6.131985102420856905e-03
3.329350000000002030e-01,6.231959031657356013e-03
3.349299999999999500e-01,6.344152700186220240e-03
3.245310000000001249e-01,6.400044692737430485e-03
3.108060000000001377e-01,6.502763500931098631e-03
3.141699999999998383e-01,6.643795158286778732e-03
3.420650000000002855e-01,6.762271880819366483e-03
3.992739999999999068e-01,6.887128491620111981e-03
4.191759999999999931e-01,6.915359404096834382e-03
4.241530000000000022e-01,7.084353817504655815e-03
4.234379999999997590e-01,7.343247672253258931e-03
3.766630000000001921e-01,7.619083798882680947e-03
3.528690000000000992e-01,7.707817504655493229e-03
3.637690000000000090e-01,7.786212290502793516e-03
3.908800000000001162e-01,7.703143389199254391e-03
4.172569999999997670e-01,7.812178770949721081e-03
4.483619999999999273e-01,7.830055865921788094e-03
4.345759999999998513e-01,7.897672253258845865e-03
3.967610000000001413e-01,8.124432029795158536e-03
4.005119999999999791e-01,8.093787709497207369e-03
4.039679999999998827e-01,8.235750465549347352e-03
3.490290000000002557e-01,8.542469273743016553e-03
3.082440000000001845e-01,8.710413407821228360e-03
3.434750000000001968e-01,8.868636871508378539e-03
2.968939999999999912e-01,8.940469273743017337e-03
3.452119999999996303e-01,8.981780260707636007e-03
4.062189999999996637e-01,8.993009310986965071e-03
4.194020000000002746e-01,9.216212290502791629e-03
4.909099999999999575e-01,9.256197392923649209e-03
5.413039999999997853e-01,9.341884543761639834e-03
4.802010000000001000e-01,9.574938547486033791e-03
4.943719999999998116e-01,9.654804469273744333e-03
5.389859999999999651e-01,9.624350093109869039e-03
4.858910000000000728e-01,9.872808193668529408e-03
5.191300000000000914e-01,9.971106145251396394e-03
5.170479999999999521e-01,1.020428305400372486e-02
5.254980000000002427e-01,1.028994413407821086e-02
5.260959999999998971e-01,1.035382122905027964e-02
2.822759999999999714e-01,1.191063314711359421e-02
-1.397990000000000066e-01,1.416802979515828682e-02
-1.240879999999999761e-01,1.430985847299813887e-02
-1.799569999999999226e-01,1.449996275605214095e-02
-1.998839999999999506e-01,1.466514338919925470e-02
-2.223629999999996443e-01,1.493098696461824838e-02
-1.930409999999995740e-01,1.496754934823091125e-02
-1.523500000000002075e-01,1.505278584729981446e-02
-1.349020000000002995e-01,1.513374674115456307e-02
-1.257519999999998639e-01,1.524543761638733758e-02
-1.091290000000002536e-01,1.525630912476722695e-02
-6.623300000000043042e-02,1.526075605214152753e-02
-1.358399999999981844e-02,1.572042458100558412e-02
-2.883750000000002700e-01,1.714451769087523350e-02
6.989239999999998787e-01,1.228610428305400293e-02
6.952509999999998414e-01,1.229884171322160290e-02
7.201960000000005024e-01,1.225666294227188008e-02
7.009720000000001505e-01,1.245223836126629381e-02
7.361840000000001716e-01,1.246957541899441392e-02
7.312440000000002271e-01,1.264226815642457979e-02
7.230750000000001343e-01,1.267310242085661204e-02
7.265000000000001457e-01,1.283104655493482425e-02
6.865790000000000504e-01,1.298085661080074574e-02
7.071110000000002671e-01,1.310713594040968308e-02
7.140430000000002053e-01,1.317207448789571751e-02
7.419139999999999624e-01,1.335632029795158320e-02
7.743679999999999453e-01,1.344001862197393045e-02
7.765309999999998603e-01,1.355106890130353819e-02
7.666889999999999539e-01,1.370713594040968292e-02
7.885810000000001985e-01,1.372898696461825017e-02
7.676099999999999035e-01,1.387756052141527092e-02
8.308580000000000965e-01,1.388132588454376107e-02
8.401360000000002159e-01,1.389782122905027818e-02
8.013859999999999317e-01,1.416112849162011120e-02
