# TIME, TIK, DC, UA, U1, IL, Iset, ERROR
6.718936252593994141e+01,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.810000000000000142e+01,2.830000000000000071e+01,2.000000000000000111e-01
6.766725754737854004e+01,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.825000000000000000e+01,2.830000000000000071e+01,5.000000000000000278e-02
6.805063462257385254e+01,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.805000000000000071e+01,2.830000000000000071e+01,2.500000000000000000e-01
6.851714611053466797e+01,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
6.898031711578369141e+01,0.000000000000000000e+00,1.880000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.796000000000000085e+01,2.830000000000000071e+01,3.400000000000000244e-01
6.942422938346862793e+01,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
6.991713643074035645e+01,0.000000000000000000e+00,1.930000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.814999999999999858e+01,3.220000000000000284e+01,4.049999999999999822e+00
7.040905618667602539e+01,0.000000000000000000e+00,1.960000000000000000e+02,1.040000000000000036e+00,1.429999999999999938e+00,2.873999999999999844e+01,3.220000000000000284e+01,3.459999999999999964e+00
7.075503635406494141e+01,0.000000000000000000e+00,1.990000000000000000e+02,1.050000000000000044e+00,1.439999999999999947e+00,2.878999999999999915e+01,3.220000000000000284e+01,3.410000000000000142e+00
7.124219393730163574e+01,0.000000000000000000e+00,2.010000000000000000e+02,1.060000000000000053e+00,1.449999999999999956e+00,2.917999999999999972e+01,3.220000000000000284e+01,3.020000000000000018e+00
7.173946094512939453e+01,0.000000000000000000e+00,2.040000000000000000e+02,1.070000000000000062e+00,1.459999999999999964e+00,2.932999999999999829e+01,3.220000000000000284e+01,2.870000000000000107e+00
7.212874245643615723e+01,0.000000000000000000e+00,2.060000000000000000e+02,1.080000000000000071e+00,1.479999999999999982e+00,2.967000000000000171e+01,3.220000000000000284e+01,2.529999999999999805e+00
7.260037326812744141e+01,0.000000000000000000e+00,2.080000000000000000e+02,1.090000000000000080e+00,1.489999999999999991e+00,2.980999999999999872e+01,3.220000000000000284e+01,2.390000000000000124e+00
7.308830904960632324e+01,0.000000000000000000e+00,2.100000000000000000e+02,1.090000000000000080e+00,1.500000000000000000e+00,2.996000000000000085e+01,3.220000000000000284e+01,2.240000000000000213e+00
7.360133647918701172e+01,0.000000000000000000e+00,2.110000000000000000e+02,1.100000000000000089e+00,1.500000000000000000e+00,3.035000000000000142e+01,3.220000000000000284e+01,1.850000000000000089e+00
7.390045642852783203e+01,0.000000000000000000e+00,2.130000000000000000e+02,1.100000000000000089e+00,1.510000000000000009e+00,3.025000000000000000e+01,3.220000000000000284e+01,1.949999999999999956e+00
7.434624958038330078e+01,0.000000000000000000e+00,2.140000000000000000e+02,1.110000000000000098e+00,1.520000000000000018e+00,3.073999999999999844e+01,3.220000000000000284e+01,1.459999999999999964e+00
7.479797577857971191e+01,0.000000000000000000e+00,2.150000000000000000e+02,1.110000000000000098e+00,1.520000000000000018e+00,3.098999999999999844e+01,3.220000000000000284e+01,1.209999999999999964e+00
7.526750397682189941e+01,0.000000000000000000e+00,2.170000000000000000e+02,1.110000000000000098e+00,1.530000000000000027e+00,3.083999999999999986e+01,3.220000000000000284e+01,1.360000000000000098e+00
7.577439212799072266e+01,0.000000000000000000e+00,2.180000000000000000e+02,1.120000000000000107e+00,1.530000000000000027e+00,3.089000000000000057e+01,3.220000000000000284e+01,1.310000000000000053e+00
7.623248958587646484e+01,0.000000000000000000e+00,2.180000000000000000e+02,1.120000000000000107e+00,1.540000000000000036e+00,3.137999999999999901e+01,3.220000000000000284e+01,8.199999999999999512e-01
7.667720365524291992e+01,0.000000000000000000e+00,2.190000000000000000e+02,1.120000000000000107e+00,1.540000000000000036e+00,3.137999999999999901e+01,3.220000000000000284e+01,8.199999999999999512e-01
7.715814733505249023e+01,0.000000000000000000e+00,2.190000000000000000e+02,1.129999999999999893e+00,1.540000000000000036e+00,3.137999999999999901e+01,3.220000000000000284e+01,8.199999999999999512e-01
7.762899470329284668e+01,0.000000000000000000e+00,2.200000000000000000e+02,1.129999999999999893e+00,1.540000000000000036e+00,3.171999999999999886e+01,3.220000000000000284e+01,4.799999999999999822e-01
7.799336171150207520e+01,0.000000000000000000e+00,2.210000000000000000e+02,1.129999999999999893e+00,1.540000000000000036e+00,3.148000000000000043e+01,3.220000000000000284e+01,7.199999999999999734e-01
7.847565484046936035e+01,0.000000000000000000e+00,2.210000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.162000000000000099e+01,3.220000000000000284e+01,5.799999999999999600e-01
7.896537280082702637e+01,0.000000000000000000e+00,2.210000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.167000000000000171e+01,3.220000000000000284e+01,5.300000000000000266e-01
7.946264863014221191e+01,0.000000000000000000e+00,2.220000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.162000000000000099e+01,3.220000000000000284e+01,5.799999999999999600e-01
7.979791069030761719e+01,0.000000000000000000e+00,2.220000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.196000000000000085e+01,3.220000000000000284e+01,2.399999999999999911e-01
8.030069279670715332e+01,0.000000000000000000e+00,2.220000000000000000e+02,1.139999999999999902e+00,1.550000000000000044e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
8.077587580680847168e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.176999999999999957e+01,3.220000000000000284e+01,4.299999999999999933e-01
8.115593600273132324e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
8.162975788116455078e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.196000000000000085e+01,3.220000000000000284e+01,2.399999999999999911e-01
8.211652612686157227e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.206000000000000227e+01,3.220000000000000284e+01,1.400000000000000133e-01
8.254877424240112305e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.182000000000000028e+01,3.220000000000000284e+01,3.800000000000000044e-01
8.302667880058288574e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.206000000000000227e+01,3.220000000000000284e+01,1.400000000000000133e-01
8.352662110328674316e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.206000000000000227e+01,3.220000000000000284e+01,1.400000000000000133e-01
8.387533521652221680e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.196000000000000085e+01,3.220000000000000284e+01,2.399999999999999911e-01
8.438031387329101562e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.235999999999999943e+01,3.220000000000000284e+01,-1.600000000000000033e-01
8.486924171447753906e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.225999999999999801e+01,3.220000000000000284e+01,-5.999999999999999778e-02
8.519191217422485352e+01,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.231000000000000227e+01,3.220000000000000284e+01,-1.100000000000000006e-01
8.563815665245056152e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.187000000000000099e+01,3.220000000000000284e+01,3.300000000000000155e-01
8.608599829673767090e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
8.656344866752624512e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.235999999999999943e+01,3.220000000000000284e+01,-1.600000000000000033e-01
8.702304506301879883e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.231000000000000227e+01,3.220000000000000284e+01,-1.100000000000000006e-01
8.742430233955383301e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.239999999999999858e+01,3.220000000000000284e+01,-2.000000000000000111e-01
8.794358730316162109e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.221000000000000085e+01,3.220000000000000284e+01,-1.000000000000000021e-02
8.841415476799011230e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.196000000000000085e+01,3.220000000000000284e+01,2.399999999999999911e-01
8.893353700637817383e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
8.927238154411315918e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
8.975552296638488770e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.239999999999999858e+01,3.220000000000000284e+01,-2.000000000000000111e-01
9.023492980003356934e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.235999999999999943e+01,3.220000000000000284e+01,-1.600000000000000033e-01
9.070408153533935547e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.239999999999999858e+01,3.220000000000000284e+01,-2.000000000000000111e-01
9.115043067932128906e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.225999999999999801e+01,3.220000000000000284e+01,-5.999999999999999778e-02
9.160608315467834473e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.210999999999999943e+01,3.220000000000000284e+01,8.999999999999999667e-02
9.210381388664245605e+01,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.225999999999999801e+01,3.220000000000000284e+01,-5.999999999999999778e-02
9.245231604576110840e+01,0.000000000000000000e+00,2.300000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.610000000000000142e+01,3.939999999999999947e+00
9.296795201301574707e+01,0.000000000000000000e+00,2.310000000000000000e+02,1.159999999999999920e+00,1.590000000000000080e+00,3.338000000000000256e+01,3.610000000000000142e+01,2.720000000000000195e+00
9.346797847747802734e+01,0.000000000000000000e+00,2.330000000000000000e+02,1.169999999999999929e+00,1.600000000000000089e+00,3.382000000000000028e+01,3.610000000000000142e+01,2.279999999999999805e+00
9.381966733932495117e+01,0.000000000000000000e+00,2.350000000000000000e+02,1.179999999999999938e+00,1.610000000000000098e+00,3.371999999999999886e+01,3.610000000000000142e+01,2.379999999999999893e+00
9.432270216941833496e+01,0.000000000000000000e+00,2.370000000000000000e+02,1.179999999999999938e+00,1.620000000000000107e+00,3.367999999999999972e+01,3.610000000000000142e+01,2.419999999999999929e+00
9.480235290527343750e+01,0.000000000000000000e+00,2.390000000000000000e+02,1.189999999999999947e+00,1.629999999999999893e+00,3.392000000000000171e+01,3.610000000000000142e+01,2.180000000000000160e+00
9.517428898811340332e+01,0.000000000000000000e+00,2.400000000000000000e+02,1.189999999999999947e+00,1.639999999999999902e+00,3.425999999999999801e+01,3.610000000000000142e+01,1.840000000000000080e+00
9.566621541976928711e+01,0.000000000000000000e+00,2.420000000000000000e+02,1.199999999999999956e+00,1.639999999999999902e+00,3.425999999999999801e+01,3.610000000000000142e+01,1.840000000000000080e+00
9.615121912956237793e+01,0.000000000000000000e+00,2.440000000000000000e+02,1.209999999999999964e+00,1.649999999999999911e+00,3.435999999999999943e+01,3.610000000000000142e+01,1.739999999999999991e+00
9.645478725433349609e+01,0.000000000000000000e+00,2.450000000000000000e+02,1.209999999999999964e+00,1.659999999999999920e+00,3.460000000000000142e+01,3.610000000000000142e+01,1.500000000000000000e+00
9.700068521499633789e+01,0.000000000000000000e+00,2.470000000000000000e+02,1.219999999999999973e+00,1.659999999999999920e+00,3.435999999999999943e+01,3.610000000000000142e+01,1.739999999999999991e+00
9.748699808120727539e+01,0.000000000000000000e+00,2.480000000000000000e+02,1.219999999999999973e+00,1.669999999999999929e+00,3.475000000000000000e+01,3.610000000000000142e+01,1.350000000000000089e+00
9.789608550071716309e+01,0.000000000000000000e+00,2.490000000000000000e+02,1.219999999999999973e+00,1.669999999999999929e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
9.838548183441162109e+01,0.000000000000000000e+00,2.510000000000000000e+02,1.219999999999999973e+00,1.679999999999999938e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
9.884052824974060059e+01,0.000000000000000000e+00,2.520000000000000000e+02,1.229999999999999982e+00,1.679999999999999938e+00,3.475000000000000000e+01,3.610000000000000142e+01,1.350000000000000089e+00
9.933897614479064941e+01,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.464999999999999858e+01,3.610000000000000142e+01,1.449999999999999956e+00
9.971128511428833008e+01,0.000000000000000000e+00,2.530000000000000000e+02,1.229999999999999982e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
1.001905179023742676e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.503999999999999915e+01,3.610000000000000142e+01,1.060000000000000053e+00
1.007068667411804199e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.485000000000000142e+01,3.610000000000000142e+01,1.250000000000000000e+00
1.010249485969543457e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.503999999999999915e+01,3.610000000000000142e+01,1.060000000000000053e+00
1.014951791763305664e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.470000000000000284e+01,3.610000000000000142e+01,1.399999999999999911e+00
1.019664835929870605e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
1.024408502578735352e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.509000000000000341e+01,3.610000000000000142e+01,1.010000000000000009e+00
1.029101674556732178e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.485000000000000142e+01,3.610000000000000142e+01,1.250000000000000000e+00
1.034012985229492188e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.485000000000000142e+01,3.610000000000000142e+01,1.250000000000000000e+00
1.037534143924713135e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
1.041708164215087891e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
1.046798713207244873e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.489999999999999858e+01,3.610000000000000142e+01,1.199999999999999956e+00
1.051323039531707764e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
1.055713007450103760e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.470000000000000284e+01,3.610000000000000142e+01,1.399999999999999911e+00
1.060771687030792236e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.485000000000000142e+01,3.610000000000000142e+01,1.250000000000000000e+00
1.065534272193908691e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.229999999999999982e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
1.068997991085052490e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.485000000000000142e+01,3.610000000000000142e+01,1.250000000000000000e+00
1.074195673465728760e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
1.078861141204833984e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
1.083780295848846436e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.229999999999999982e+00,1.689999999999999947e+00,3.528999999999999915e+01,3.610000000000000142e+01,8.100000000000000533e-01
1.087336785793304443e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.485000000000000142e+01,3.610000000000000142e+01,1.250000000000000000e+00
1.092234706878662109e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
1.097315437793731689e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
1.100306947231292725e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.489999999999999858e+01,3.610000000000000142e+01,1.199999999999999956e+00
1.105356354713439941e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
1.110214231014251709e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
1.114985089302062988e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
1.118442969322204590e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
1.123035855293273926e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
1.127855994701385498e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.489999999999999858e+01,3.610000000000000142e+01,1.199999999999999956e+00
1.132990331649780273e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.485000000000000142e+01,3.610000000000000142e+01,1.250000000000000000e+00
1.136658494472503662e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
1.141016724109649658e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.489999999999999858e+01,3.610000000000000142e+01,1.199999999999999956e+00
1.146271612644195557e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.475000000000000000e+01,3.610000000000000142e+01,1.350000000000000089e+00
1.150919559001922607e+02,0.000000000000000000e+00,2.420000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,1.000000000000000000e+00,-3.395000000000000284e+01
1.155756313800811768e+02,0.000000000000000000e+00,2.160000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.196000000000000085e+01,1.000000000000000000e+00,-3.096000000000000085e+01
1.159076581001281738e+02,0.000000000000000000e+00,1.930000000000000000e+02,1.060000000000000053e+00,1.449999999999999956e+00,2.898000000000000043e+01,1.000000000000000000e+00,-2.798000000000000043e+01
1.163884153366088867e+02,0.000000000000000000e+00,1.700000000000000000e+02,9.699999999999999734e-01,1.330000000000000071e+00,2.703000000000000114e+01,1.000000000000000000e+00,-2.603000000000000114e+01
1.169136285781860352e+02,0.000000000000000000e+00,1.520000000000000000e+02,9.000000000000000222e-01,1.229999999999999982e+00,2.410000000000000142e+01,1.000000000000000000e+00,-2.310000000000000142e+01
1.173165762424468994e+02,0.000000000000000000e+00,1.340000000000000000e+02,8.199999999999999512e-01,1.120000000000000107e+00,2.219000000000000128e+01,1.000000000000000000e+00,-2.119000000000000128e+01
1.178186788558959961e+02,0.000000000000000000e+00,1.180000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.048000000000000043e+01,1.000000000000000000e+00,-1.948000000000000043e+01
1.181814393997192383e+02,0.000000000000000000e+00,1.050000000000000000e+02,6.800000000000000488e-01,9.300000000000000488e-01,1.764000000000000057e+01,1.000000000000000000e+00,-1.664000000000000057e+01
1.186658501625061035e+02,0.000000000000000000e+00,9.200000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.646999999999999886e+01,1.000000000000000000e+00,-1.547000000000000064e+01
1.191436302661895752e+02,0.000000000000000000e+00,8.100000000000000000e+01,5.500000000000000444e-01,7.500000000000000000e-01,1.451999999999999957e+01,1.000000000000000000e+00,-1.351999999999999957e+01
1.196693205833435059e+02,0.000000000000000000e+00,7.300000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.246000000000000085e+01,1.000000000000000000e+00,-1.146000000000000085e+01
1.200005650520324707e+02,0.000000000000000000e+00,6.400000000000000000e+01,4.500000000000000111e-01,6.199999999999999956e-01,1.158000000000000007e+01,1.000000000000000000e+00,-1.058000000000000007e+01
1.205344545841217041e+02,0.000000000000000000e+00,5.600000000000000000e+01,4.000000000000000222e-01,5.500000000000000444e-01,1.041000000000000014e+01,1.000000000000000000e+00,-9.410000000000000142e+00
1.209597539901733398e+02,0.000000000000000000e+00,5.100000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.650000000000000355e+00,1.000000000000000000e+00,-7.650000000000000355e+00
1.213403780460357666e+02,0.000000000000000000e+00,4.600000000000000000e+01,3.400000000000000244e-01,4.699999999999999734e-01,7.179999999999999716e+00,1.000000000000000000e+00,-6.179999999999999716e+00
1.218468918800354004e+02,0.000000000000000000e+00,4.200000000000000000e+01,3.099999999999999978e-01,4.299999999999999933e-01,6.450000000000000178e+00,1.000000000000000000e+00,-5.450000000000000178e+00
1.222419004440307617e+02,0.000000000000000000e+00,3.800000000000000000e+01,2.800000000000000266e-01,3.900000000000000133e-01,6.009999999999999787e+00,1.000000000000000000e+00,-5.009999999999999787e+00
1.227447726726531982e+02,0.000000000000000000e+00,3.400000000000000000e+01,2.600000000000000089e-01,3.499999999999999778e-01,5.620000000000000107e+00,1.000000000000000000e+00,-4.620000000000000107e+00
1.232623019218444824e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.300000000000000100e-01,3.099999999999999978e-01,5.429999999999999716e+00,1.000000000000000000e+00,-4.429999999999999716e+00
1.235920112133026123e+02,0.000000000000000000e+00,2.800000000000000000e+01,2.099999999999999922e-01,2.899999999999999800e-01,4.400000000000000355e+00,1.000000000000000000e+00,-3.399999999999999911e+00
1.240920138359069824e+02,0.000000000000000000e+00,2.700000000000000000e+01,2.099999999999999922e-01,2.800000000000000266e-01,3.569999999999999840e+00,1.000000000000000000e+00,-2.569999999999999840e+00
1.245899441242218018e+02,0.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000111e-01,2.700000000000000178e-01,3.029999999999999805e+00,1.000000000000000000e+00,-2.029999999999999805e+00
1.249881713390350342e+02,0.000000000000000000e+00,2.600000000000000000e+01,1.900000000000000022e-01,2.600000000000000089e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.254437992572784424e+02,0.000000000000000000e+00,2.500000000000000000e+01,1.900000000000000022e-01,2.600000000000000089e-01,2.100000000000000089e+00,1.000000000000000000e+00,-1.100000000000000089e+00
1.259312090873718262e+02,0.000000000000000000e+00,2.500000000000000000e+01,1.900000000000000022e-01,2.500000000000000000e-01,1.520000000000000018e+00,1.000000000000000000e+00,-5.200000000000000178e-01
1.263411920070648193e+02,0.000000000000000000e+00,2.400000000000000000e+01,1.799999999999999933e-01,2.500000000000000000e-01,1.520000000000000018e+00,1.000000000000000000e+00,-5.200000000000000178e-01
1.268019294738769531e+02,0.000000000000000000e+00,2.400000000000000000e+01,1.799999999999999933e-01,2.500000000000000000e-01,1.270000000000000018e+00,1.000000000000000000e+00,-2.700000000000000178e-01
1.272943954467773438e+02,0.000000000000000000e+00,2.400000000000000000e+01,1.799999999999999933e-01,2.399999999999999911e-01,1.270000000000000018e+00,1.000000000000000000e+00,-2.700000000000000178e-01
1.277403314113616943e+02,0.000000000000000000e+00,2.400000000000000000e+01,1.799999999999999933e-01,2.399999999999999911e-01,1.219999999999999973e+00,1.000000000000000000e+00,-2.200000000000000011e-01
1.282341861724853516e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.799999999999999933e-01,2.399999999999999911e-01,1.560000000000000053e+00,1.000000000000000000e+00,-5.600000000000000533e-01
1.286185541152954102e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.799999999999999933e-01,2.399999999999999911e-01,1.219999999999999973e+00,1.000000000000000000e+00,-2.200000000000000011e-01
1.290820031166076660e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.399999999999999911e-01,1.320000000000000062e+00,1.000000000000000000e+00,-3.200000000000000067e-01
1.295746665000915527e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.030000000000000027e+00,1.000000000000000000e+00,-2.999999999999999889e-02
1.299509129524230957e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.399999999999999911e-01,8.800000000000000044e-01,1.000000000000000000e+00,1.199999999999999956e-01
1.304511966705322266e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.169999999999999929e+00,1.000000000000000000e+00,-1.700000000000000122e-01
1.309541349411010742e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.030000000000000027e+00,1.000000000000000000e+00,-2.999999999999999889e-02
1.313321983814239502e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,9.300000000000000488e-01,1.000000000000000000e+00,7.000000000000000666e-02
1.317976779937744141e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.030000000000000027e+00,1.000000000000000000e+00,-2.999999999999999889e-02
1.322983691692352295e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.169999999999999929e+00,1.000000000000000000e+00,-1.700000000000000122e-01
